Baseflow,Evap,Flow,Infiltration,Lday,Melt,Pet,Prcp,Rainfall,Snowfall,Surfaceflow,Temp,SoilWater,SnowWater
0.12483275309122531,0.02016362978384158,0.12483275309122531,0.9982308559100936,0.3799997685185186,-0.00176899661252025,0.02442796779572068,1.0,0.9999998525226139,1.4747738608100747e-7,-0.0,-0.5200000000000001,1411.0441,4.8350496
0.12768177985428708,0.019261402287829712,0.12768177985428708,1.8598292752982455,0.37920590277777777,-5.64845790936952e-6,0.02331266585206699,1.86,1.859834923756155,0.00016507624384500265,-0.0,-1.1600000000000001,1412.3917,4.8342485
0.12866266268708668,0.01638953984136109,0.12866266268708668,-5.212299187978967e-15,0.37611087962962964,-5.212299187978967e-15,0.019830345828432242,0.0,0.0,0.0,-0.0,-3.335,1412.8488,5.148475
0.12835401823464745,0.013865077384707818,0.12835401823464745,4.696243394164412e-16,0.3759486111111111,-0.0,0.01677760314593026,1.41,4.696243394164412e-16,1.4099999999999995,-0.0,-5.65,1412.7053,5.8568573
0.1280484697834965,0.014240840078705979,0.1280484697834965,0.0,0.37321898148148147,-0.0,0.017234035676538858,0.0,0.0,0.0,-0.0,-5.18,1412.563,6.554673
0.12774364869450583,0.014800512779435974,0.12774364869450583,6.018847087396751e-11,0.3719998842592593,-0.0,0.01791314756088035,4.65,6.018847087396751e-11,4.649999999939812,-0.0,-4.6,1412.4207,8.883129
0.12743955323618025,0.014724899956951334,0.12743955323618025,1.5617607207474293e-11,0.37120578703703705,-0.0,0.017823429039549133,1.8,1.5617607207474293e-11,1.7999999999843825,-0.0,-4.64,1412.2783,12.106208
0.12713930017748634,0.012487814421576702,0.12713930017748634,0.0,0.3684645833333333,-0.0,0.015117106269311667,0.0,0.0,0.0,-0.0,-6.8,1412.1375,12.999396
0.12683819894383588,0.016571378546821076,0.12683819894383588,-5.065272305152156e-13,0.3680003472222222,-5.065272305152156e-13,0.020062470862385953,0.0,0.0,0.0,-0.0,-2.865,1411.9958,13.00218
0.12653289657724476,0.01810280032214869,0.12653289657724476,-1.6230845346000996e-7,0.36615196759259255,-1.6230845346000996e-7,0.02191875138159656,0.0,0.0,0.0,-0.0,-1.54,1411.8519,13.00218
0.12623916620987177,0.01713312775472715,0.12623916620987177,-1.8047727017155857e-10,0.3644642361111111,-1.8047727017155857e-10,0.02074671775762932,0.0,0.0,0.0,-0.0,-2.255,1411.7131,13.002179
0.13866331067705054,0.020485503537153116,0.13866331067705054,11.589363455380191,0.36400011574074076,0.16936345603660902,0.02470803495986963,11.42,11.419999999343583,6.564173993250932e-10,-0.0,0.2650000000000001,1417.3191,13.022241
0.18251105402315784,0.023277428107662968,0.18251105402315784,21.58268379959775,0.3621513888888889,4.972683799597749,0.027754119685580125,16.61,16.61,0.0,-0.0,2.035,1433.7279,10.437923
0.22790350529971784,0.017076346763443002,0.22790350529971784,0.1821101826346658,0.3604638888888889,-1.79892013539057e-11,0.02017380909009288,10.33,0.182110182652655,10.147889817347345,-0.0,-2.495,1446.9924,10.401458
0.2269973814638042,0.012633897376859281,0.2269973814638042,0.0,0.3599998842592593,-0.0,0.014928002494841757,0.0,0.0,0.0,-0.0,-6.655,1446.7545,15.562326
0.22608792819516108,0.014040662745074445,0.22608792819516108,1.3716028313126572e-13,0.35920578703703704,-0.0,0.016592962669189706,3.33,1.3716028313126572e-13,3.329999999999863,-0.0,-5.175,1446.5148,17.254162
0.22920223810912674,0.01782106248206715,0.22920223810912674,11.092439985623948,0.3572189814814815,-1.9350601576061116e-8,0.02104867165241824,11.51,11.092440004974549,0.4175599950254514,-0.0,-1.765,1447.3318,23.616823
0.24621054624821365,0.01709230605150949,0.24621054624821365,0.12821082601524159,0.35611041666666665,-6.912529082414653e-11,0.020128476304081936,1.89,0.12821082608436687,1.761789173915633,-0.0,-2.355,1451.6067,25.771631
0.24516146842830588,0.014499859389002143,0.24516146842830588,1.3974380541625919e-11,0.3559483796296296,-0.0,0.017078523842289344,1.78,1.3974380541625919e-11,1.7799999999860256,-0.0,-4.6499999999999995,1451.3517,27.61098
0.24409939677933593,0.014855631545922164,0.24409939677933593,1.539754260759807e-9,0.3546476851851852,-0.0,0.017500693170530195,3.97,1.539754260759807e-9,3.969999998460246,-0.0,-4.260000000000001,1451.0924,30.444658
0.2568931313401727,0.018458868376203107,0.2568931313401727,12.438774689043079,0.35321898148148145,-5.14919982441723e-6,0.021699868431247105,12.44,12.438779838242903,0.0012201617570960944,-0.0,-1.1700000000000002,1454.1432,35.346222
0.2658082551251481,0.012882689175032108,0.2658082551251481,0.0,0.35211030092592593,-0.0,0.015123437154950016,13.12,0.0,13.12,-0.0,-6.175,1456.1805,45.844616
0.26457830999079934,0.01063952170318604,0.26457830999079934,0.0,0.35199988425925927,-0.0,0.01249248096777259,2.63,0.0,2.63,-0.0,-8.755,1455.9036,53.715508
0.2633599774820796,0.012671799462566373,0.2633599774820796,0.0,0.35171423611111113,-0.0,0.014881513832869118,0.0,0.0,0.0,-0.0,-6.38,1455.6279,55.088
0.2621467193224529,0.01317763911474759,0.2621467193224529,5.551115123125783e-19,0.3506474537037037,-0.0,0.015478494316782599,0.01,5.551115123125783e-19,0.01,-0.0,-5.800000000000001,1455.3522,55.091347
0.2609406505679936,0.014676755674237764,0.2609406505679936,2.5302689898865084e-9,0.34966921296296294,-0.0,0.017242623865798834,7.21,2.5302689898865084e-9,7.209999997469731,-0.0,-4.27,1455.0768,58.70446
0.25974172338458185,0.014723854205218429,0.25974172338458185,5.2328925692624045e-9,0.3488465277777778,-0.0,0.017301226520519984,6.7,5.2328925692624045e-9,6.699999994767107,-0.0,-4.1899999999999995,1454.8018,65.65011
0.2585652168505238,0.0096557033998277,0.2585652168505238,0.0,0.3481105324074074,-0.0,0.01134802394977252,0.79,0.0,0.79,-0.0,-9.885,1454.5306,69.32338
0.25741718982213513,0.005997564354601959,0.25741718982213513,0.0,0.3480079861111111,-0.0,0.007050024037209508,1.12,0.0,1.12,-0.0,-16.005,1454.2649,70.25154
0.25629154715965935,0.003672936724455581,0.25629154715965935,0.0,0.34794849537037037,-0.0,0.004318245141437918,0.5,0.0,0.5,-0.0,-21.965,1454.0032,71.042816
0.255177085776686,0.005752788366715861,0.255177085776686,0.0,0.34771435185185184,-0.0,0.006764722500574436,2.33,0.0,2.33,-0.0,-16.51,1453.7429,72.35978
0.25406798985632667,0.005404261617396566,0.25406798985632667,0.0,0.3472057870370371,-0.0,0.006356026108823832,0.65,0.0,0.65,-0.0,-17.265,1453.4828,73.68914
0.25297302188215703,0.003585213272866235,0.25297302188215703,0.0,0.3466476851851852,-0.0,0.004217366848357091,1.12,0.0,1.12,-0.0,-22.2,1453.2249,74.65065
0.2518904959368908,0.0036891944315975106,0.2518904959368908,0.0,0.3466476851851852,-0.0,0.00434044714146194,8.32,0.0,8.32,-0.0,-21.86,1452.9688,79.40205
0.25081311502451575,0.005706811376746671,0.25081311502451575,0.0,0.3461518518518519,-0.0,0.006715416687782532,6.84,0.0,6.84,-0.0,-16.545,1452.7128,87.07669
0.24974034226389344,0.005414614861901212,0.24974034226389344,0.0,0.3461518518518519,-0.0,0.006372701136314575,0.01,0.0,0.01,-0.0,-17.195,1452.4568,90.395424
0.2486782575715644,0.005617250271336793,0.2486782575715644,0.0,0.3456693287037037,-0.0,0.006612350459272169,0.0,0.0,0.0,-0.0,-16.72,1452.2023,90.41425
0.24762777582162576,0.0038928207333585197,0.24762777582162576,0.0,0.3456693287037037,-0.0,0.004583234783400578,0.0,0.0,0.0,-0.0,-21.18,1451.9495,90.41461
0.24659130820425054,0.0028923991626023126,0.24659130820425054,0.0,0.3461518518518519,-0.0,0.0034059703111781535,0.0,0.0,0.0,-0.0,-24.675,1451.699,90.419174
0.2455662059736691,0.002656214417742276,0.2455662059736691,0.0,0.3461518518518519,-0.0,0.0031283849830160554,0.19,0.0,0.19,-0.0,-25.650000000000002,1451.4502,90.51415
0.24454636490850912,0.004424151273332914,0.24454636490850912,0.0,0.3461518518518519,-0.0,0.005211483926645268,3.0,0.0,3.0,-0.0,-19.655,1451.2017,92.16408
0.24352030596522678,0.009315910608855003,0.24352030596522678,0.0,0.3466476851851852,-0.0,0.01097569167921322,4.59,0.0,4.59,-0.0,-10.27,1450.9506,95.982124
0.24250697877674693,0.0036660606540405635,0.24250697877674693,0.0,0.3472057870370371,-0.0,0.0043199704433873,4.99,0.0,4.99,-0.0,-21.935,1450.7015,100.91154
0.24151366492817353,0.002625777099580424,0.24151366492817353,0.0,0.34771435185185184,-0.0,0.003094655944941905,0.0,0.0,0.0,-0.0,-25.825,1450.4564,103.3958
0.24052736958274254,0.004065806043681166,0.24052736958274254,0.0,0.34794849537037037,-0.0,0.004792634975474593,0.0,0.0,0.0,-0.0,-20.725,1450.212,103.50954
0.23954314352617928,0.005708059981792642,0.23954314352617928,0.0,0.34800000000000003,-0.0,0.006729604820421582,0.0,0.0,0.0,-0.0,-16.585,1449.9672,103.50581
0.23854977916424144,0.01366770773045246,0.23854977916424144,1.1749101691549411e-13,0.3480079861111111,-0.0,0.016116511975117452,2.01,1.1749101691549411e-13,2.0099999999998825,-0.0,-5.140000000000001,1449.719,104.50185
0.23755179385732106,0.011085087835694455,0.23755179385732106,0.0,0.3484641203703704,-0.0,0.013073429212494568,2.27,0.0,2.27,-0.0,-8.01,1449.4686,106.63116
0.23656620389603092,0.012313976153844422,0.23656620389603092,0.0,0.3482361111111111,-0.0,0.014525232387685534,2.14,0.0,2.14,-0.0,-6.575,1449.2203,108.79332
0.23560203934225998,0.0045664409294628285,0.23560203934225998,0.0,0.34921886574074074,-0.0,0.00538735657006417,0.0,0.0,0.0,-0.0,-19.36,1448.9764,109.90007
0.23465571371565608,0.005756950867557175,0.23465571371565608,0.0,0.35015162037037034,-0.0,0.00679301301469175,5.19,0.0,5.19,-0.0,-16.544999999999998,1448.7361,112.54562
0.23372131049459188,0.002835466857299464,0.23372131049459188,0.0,0.35120578703703703,-0.0,0.003346308184056573,6.68,0.0,6.68,-0.0,-25.045,1448.4978,118.381516
0.23280062080126343,0.002019680675378947,0.23280062080126343,0.0,0.3519482638888889,-0.0,0.002383936866925784,0.0,0.0,0.0,-0.0,-28.89,1448.2621,121.62846
0.23188592785577067,0.0035575308079495126,0.23188592785577067,0.0,0.35200787037037035,-0.0,0.004199825224379902,0.52,0.0,0.52,-0.0,-22.43,1448.027,121.897964
0.23097105187031083,0.005879494542262775,0.23097105187031083,0.0,0.35284641203703704,-0.0,0.006942139747285153,0.97,0.0,0.97,-0.0,-16.37,1447.7909,122.63134
0.23005179127288303,0.009669524330338734,0.23005179127288303,0.0,0.3541518518518519,-0.0,0.011419048497355748,7.72,0.0,7.72,-0.0,-10.03,1447.5527,127.14642
0.22913525259056094,0.007874560478912218,0.22913525259056094,0.0,0.35571446759259256,-0.0,0.009300850451159892,4.7,0.0,4.7,-0.0,-12.765,1447.3143,133.35301
0.2282363607495627,0.004589910361038955,0.2282363607495627,0.0,0.35600000000000004,-0.0,0.005422143246031049,0.0,0.0,0.0,-0.0,-19.515,1447.0796,135.70569
0.22734982460007921,0.004600856458257368,0.22734982460007921,0.0,0.3564643518518519,-0.0,0.005435947158153348,7.05,0.0,7.05,-0.0,-19.5,1446.8472,139.30232
0.2264690465615655,0.00542829177618034,0.2264690465615655,0.0,0.35815185185185183,-0.0,0.006414596062513314,4.72,0.0,4.72,-0.0,-17.535,1446.6154,145.16646
0.22559490860617995,0.004254891684926906,0.22559490860617995,0.0,0.3599482638888889,-0.0,0.005028795568713801,0.0,0.0,0.0,-0.0,-20.555,1446.3844,147.5189
0.22473103498212646,0.00317550062689992,0.22473103498212646,0.0,0.36000787037037035,-0.0,0.0037536733603233496,7.56,0.0,7.56,-0.0,-24.005,1446.1553,150.33989
0.22387092700176484,0.005478824936745506,0.22387092700176484,0.0,0.36121863425925926,-0.0,0.006477396416908978,2.02,0.0,2.02,-0.0,-17.52,1445.9263,152.82541
0.22301593430009728,0.004335159033832595,0.22301593430009728,0.0,0.3637142361111111,-0.0,0.005126095922981186,0.0,0.0,0.0,-0.0,-20.45,1445.6978,153.88818
0.22217011047151455,0.004130895932369831,0.22217011047151455,0.0,0.36400011574074076,-0.0,0.00488533246767823,0.0,0.0,0.0,-0.0,-21.035,1445.4708,153.99193
0.22132885177721692,0.004536462714036075,0.22132885177721692,0.0,0.36521898148148146,-0.0,0.00536581002659248,0.0,0.0,0.0,-0.0,-19.95,1445.2443,153.99457
0.22048762373073877,0.004909066595589004,0.22048762373073877,0.0,0.36771435185185186,-0.0,0.005807446459985601,0.17,0.0,0.17,-0.0,-19.075,1445.0168,154.01265
0.21964914405672673,0.009287410776325845,0.21964914405672673,0.0,0.3680083333333333,-0.0,0.010988776411513827,0.0,0.0,0.0,-0.0,-11.04,1444.7893,154.05818
0.21881608932207705,0.007737815207009639,0.21881608932207705,0.0,0.3696696759259259,-0.0,0.009156747842633465,0.0,0.0,0.0,-0.0,-13.46,1444.5624,154.143
0.21799243218746886,0.005999474570478324,0.21799243218746886,0.0,0.3719483796296296,-0.0,0.007100743639023809,0.65,0.0,0.65,-0.0,-16.745,1444.3372,154.31003
0.2171763145504579,0.006953175840013758,0.2171763145504579,0.0,0.37211041666666667,-0.0,0.008230783684358372,5.65,0.0,5.65,-0.0,-14.9,1444.1132,157.50792
0.21635794528756766,0.01076868032680331,0.21635794528756766,0.0,0.3746479166666667,-0.0,0.012749356658021484,4.21,0.0,4.21,-0.0,-9.315,1443.8877,162.42924
0.2155364918215679,0.01138371092867938,0.2155364918215679,0.0,0.3760002314814815,-0.0,0.013479630242596312,1.92,0.0,1.92,-0.0,-8.620000000000001,1443.6605,165.48264
0.21472386287529335,0.009616778206405874,0.21472386287529335,0.0,0.3772188657407407,-0.0,0.01138915722335749,0.0,0.0,0.0,-0.0,-10.895,1443.4349,166.45657
0.21391429775268403,0.013012905266019862,0.21391429775268403,0.0,0.3799997685185186,-0.0,0.01541360180012536,0.0,0.0,0.0,-0.0,-6.955,1443.2094,166.48761
0.2138163762851524,0.01973969513594451,0.2138163762851524,0.8499153014078026,0.3804640046296296,-5.393092164362219e-6,0.023381832037155065,0.85,0.849920694499967,7.930550003309166e-5,-0.0,-1.165,1443.182,166.75046
0.2134796766266239,0.009802432464759495,0.2134796766266239,0.0,0.383714699074074,-0.0,0.01161181952917596,0.0,0.0,0.0,-0.0,-10.865,1443.0879,167.07695
0.21269393077202067,0.00515699709397359,0.21269393077202067,0.0,0.38400833333333334,-0.0,0.006109836428238531,0.0,0.0,0.0,-0.0,-18.985,1442.8677,167.1187
0.21191974025349794,0.0057127548416996375,0.21191974025349794,0.0,0.3866476851851852,-0.0,0.006769301182686442,0.0,0.0,0.0,-0.0,-17.815,1442.6499,167.09412
0.2111479361370659,0.00713066545180363,0.2111479361370659,0.0,0.38799999999999996,-0.0,0.008450723876825422,0.0,0.0,0.0,-0.0,-15.095,1442.432,167.09863
0.21037292266657304,0.010577057920451197,0.21037292266657304,0.0,0.3901519675925926,-0.0,0.01253703555663827,1.07,0.0,1.07,-0.0,-10.075000000000001,1442.2124,167.627
0.22387458784167794,0.023521178735912453,0.22387458784167794,16.159117169915888,0.39200034722222227,1.9491171699172445,0.027808133628102548,14.21,14.209999999998644,1.3567591494734188e-12,-0.0,0.9050000000000002,1445.9272,171.32996
0.24282492693734176,0.013452298879992174,0.24282492693734176,0.0,0.3936696759259259,-0.0,0.015850910477773223,7.43,0.0,7.43,-0.0,-7.055,1450.7798,177.0281
0.2418055964813508,0.005618084074434746,0.2418055964813508,0.0,0.39600023148148145,-0.0,0.006620962826650295,0.0,0.0,0.0,-0.0,-18.38,1450.5286,180.7303
0.24080826430535976,0.005215954850892217,0.24080826430535976,0.0,0.3972188657407407,-0.0,0.006148096082466999,0.0,0.0,0.0,-0.0,-19.32,1450.2817,180.74641
0.23981749661741011,0.006777981899118011,0.23981749661741011,0.0,0.40000023148148145,-0.0,0.007990628944905752,0.0,0.0,0.0,-0.0,-16.18,1450.0355,180.74641
0.23882494720081812,0.010087089741237107,0.23882494720081812,0.0,0.4012189814814815,-0.0,0.011893800023925984,0.0,0.0,0.0,-0.0,-11.135,1449.7878,180.77087
0.237828727485681,0.012624930913619423,0.237828727485681,0.0,0.40399999999999997,-0.0,0.014888760499498622,7.79,0.0,7.79,-0.0,-8.25,1449.5382,184.81563
0.23682940189551932,0.016758884462494805,0.23682940189551932,5.778911149612043e-10,0.40521898148148144,-0.0,0.01976741992476847,7.38,5.778911149612043e-10,7.379999999422108,-0.0,-4.42,1449.2867,191.92018
0.23584006007113786,0.011632698382955187,0.23584006007113786,0.0,0.4080003472222223,-0.0,0.013723354137655533,0.0,0.0,0.0,-0.0,-9.47,1449.0367,195.30275
0.24398516418204513,0.02308787669557244,0.24398516418204513,9.454142550713293,0.40966990740740744,-0.055857435876463045,0.02719922264321929,9.51,9.509999986589756,1.3410243508982234e-8,-0.0,-0.05500000000000016,1451.0645,198.00604
0.2562753076945882,0.014881610004502433,0.2562753076945882,0.0,0.41200046296296294,-0.0,0.017496246782663306,8.53,0.0,8.53,-0.0,-6.33,1453.9994,203.5956
0.25513536180380064,0.007372160690121717,0.25513536180380064,0.0,0.41464768518518513,-0.0,0.00866900590306339,0.0,0.0,0.0,-0.0,-15.61,1453.7332,207.59262
0.25401865874567714,0.008892118622638532,0.25401865874567714,0.0,0.4159996527777778,-0.0,0.010458225946294255,0.1,0.0,0.1,-0.0,-13.270000000000001,1453.4712,207.68298
0.25293527733929155,0.009441539035105894,0.25293527733929155,0.0,0.419205324074074,-0.0,0.011106362400380678,0.0,0.0,0.0,-0.0,-12.594999999999999,1453.216,207.70526
0.2518132766181298,0.01872781371474361,0.2518132766181298,-2.658113143941334e-15,0.41999976851851856,-2.658113143941334e-15,0.02203410837164304,0.0,0.0,0.0,-0.0,-3.4050000000000002,1452.9504,207.70438
0.261588435071876,0.030871333821923735,0.261588435071876,9.31882571946975,0.42400011574074076,9.31882571946975,0.03626473360603784,0.0,0.0,0.0,-0.0,3.66,1455.2249,205.15117
0.3088023684749885,0.032604169461478344,0.3088023684749885,11.231128145789754,0.42400011574074076,11.231128145789754,0.03804126497238668,0.0,0.0,0.0,-0.0,4.375,1465.1342,194.89508
0.37583573731643966,0.0343432281161181,0.37583573731643966,13.081893546749754,0.428,12.621893546749753,0.039752016234759865,0.46,0.46,0.0,-0.0,4.895,1476.8662,182.9308
0.4745102300224804,0.034739135831814934,0.4745102300224804,15.682011779469754,0.42846388888888887,12.662011779469754,0.03983474900531594,3.02,3.02,0.0,-0.0,4.91,1490.7888,170.29568
0.6110657574770495,0.03573454463946021,0.6110657574770495,15.693194106669754,0.43200000000000005,13.063194106669755,0.04056516522259494,2.63,2.63,0.0,-0.0,5.0600000000000005,1505.8933,157.42715
