Baseflow,Evap,Flow,Lday,Melt,Pet,Prcp,Rainfall,SnowWater,Snowfall,SoilWater,Surfaceflow,Temp
0.05416447179292039,0.03461199430812773,0.05416447179292039,0.4480001157407407,7.441327378438883e-17,0.04346803563782685,12.3,12.3,1.4882655e-16,0.0,1361.1808,-0.0,5.555000000000001
0.0604774469212686,0.03181999659424678,0.0604774469212686,0.4440001157407408,4.45700431951863e-17,0.039769300761967476,1.17,1.17,8.9140086e-17,0.0,1367.7646,-0.0,4.35
0.061337209251291276,0.02653275401815797,0.061337209251291276,0.44166932870370373,2.5898451037946356e-17,0.03314076761433823,0.26,0.26,5.1796912e-17,0.0,1368.6077,-0.0,1.725
0.06138311394163701,0.025466414167824025,0.06138311394163701,0.4400003472222222,-6.484400300757912e-17,0.03180781621464186,0.0,0.0,-1.2969365e-16,0.0,1368.6523,-0.0,1.1800000000000002
0.06129334343473556,0.023979289861171604,0.06129334343473556,0.43611064814814815,-1.8953655003800793e-17,0.02995229524361278,0.0,0.0,-4.074371e-17,0.0,1368.565,-0.0,0.43500000000000005
0.06121071037452063,0.029060991411302462,0.06121071037452063,0.43600011574074077,3.597793089890598e-16,0.0363019357636958,0.01,0.01,7.195586e-16,0.0,1368.4844,-0.0,3.26
0.06137709169759048,0.040663372808003,0.06137709169759048,0.43200000000000005,5.922374428467706e-16,0.05078919308037054,0.19,0.19,1.1844749e-15,0.0,1368.6465,-0.0,8.5
0.06218605570249395,0.043113656532676445,0.06218605570249395,0.43194837962962956,5.809311941272608e-16,0.05381888637754046,1.88,1.88,1.1618624e-15,0.0,1369.4285,-0.0,9.405000000000001
0.06381419375091894,0.031303302044045814,0.06381419375091894,0.428,1.5830994168112675e-16,0.039031998799542715,0.91,0.91,3.1661988e-16,0.0,1370.9719,-0.0,4.62
0.06547532248535609,0.025699767358291346,0.06547532248535609,0.4261517361111111,-3.164690870539219e-16,0.03200913617183593,1.71,1.71,-6.329383e-16,0.0,1372.5066,-0.0,1.7399999999999998
0.0664088506415734,0.024515126648836007,0.0664088506415734,0.42400011574074076,3.364313427643263e-16,0.030514865623954918,0.36,0.35999999999999577,6.7291876e-16,4.216627047526344e-15,1373.352,-0.0,1.1149999999999998
0.06657058069326846,0.023324224718921746,0.06657058069326846,0.42121863425925926,1.3164120656636498e-15,0.0290294363465658,0.0,0.0,2.7523107e-15,0.0,1373.4973,-0.0,0.4850000000000001
0.06647865889110306,0.027071709892297964,0.06647865889110306,0.41999976851851856,1.737177436287024e-15,0.03369559789321018,0.0,0.0,3.4743549e-15,0.0,1373.4148,-0.0,2.71
0.06689207850624213,0.024688104349632447,0.06689207850624213,0.4164640046296296,1.3021743483139297e-15,0.03072049183091371,0.19,0.18999999999999995,2.6043546e-15,6.328271240363393e-17,1373.785,-0.0,1.4749999999999996
0.07720702386068337,0.03032265781796045,0.07720702386068337,0.4159996527777778,7.67646848915706e-16,0.037498043647455105,12.62,12.62,1.5352937e-15,0.0,1382.3495,-0.0,4.445
0.08723695082687936,0.024184876655255597,0.08723695082687936,0.4121109953703704,-5.232365162995635e-13,0.029750869318456406,2.99,2.989999999999978,-1.0465286e-12,2.2241097852315762e-14,1389.6436,-0.0,1.16
0.08940466194235906,0.020669572653384705,0.08940466194235906,0.41200046296296294,-4.086990049376071e-6,0.02539974877796454,0.22,0.2199869115195227,-4.4679505e-6,1.3088480477296827e-5,1391.1094,-0.0,-1.1199999999999999
0.08939917970787908,0.019709030534562504,0.08939917970787908,0.4080084490740741,-2.62049037446506e-8,0.024219452935945362,0.0,0.0,0.00039878316,0.0,1391.1057,-0.0,-1.66
0.08924088829123827,0.022153986418208038,0.08924088829123827,0.40794895833333333,-0.03656485961617908,0.02722600965654467,0.0,0.0,0.0017777964,0.0,1390.9999,-0.0,0.020000000000000018
0.08899478964649858,0.02442940349645396,0.08899478964649858,0.40399999999999997,0.0006104081700124486,0.030025929797409916,0.01,0.009999999999999998,0.001213455,1.1102230246251566e-18,1390.835,-0.0,1.5850000000000002
0.09002246050509102,0.024224714182191815,0.09002246050509102,0.4037145833333334,0.0003655575998082674,0.029759677007060958,1.47,1.4699999999999995,0.00072846375,4.8960835385969405e-16,1391.5206,-0.0,1.465
0.09090782366554988,0.0198305400577473,0.09090782366554988,0.40000023148148145,-7.673373151891287e-7,0.02435127568549634,0.0,0.0,-0.0005471599,0.0,1392.1051,-0.0,-1.3
0.09075075640227546,0.016003957143221895,0.09075075640227546,0.39971435185185183,-0.0,0.019653810944587603,0.03,7.0572397925516835e-12,0.015104604,0.02999999999294276,1392.0018,-0.0,-4.3100000000000005
0.09155247585584717,0.023232286563019323,0.09155247585584717,0.3960082175925926,0.10055455924108797,0.028519867354775682,1.46,1.4599999999999844,0.12840825,1.5479839632348558e-14,1392.5271,-0.0,1.125
0.09361669271762516,0.026946360248872026,0.09361669271762516,0.39571446759259266,0.04102460358303227,0.03304764983656554,1.31,1.31,0.06289658,0.0,1393.8586,-0.0,3.3049999999999997
0.09507730252786928,0.018051576615151083,0.09507730252786928,0.3921108796296296,-3.9321362974161234e-11,0.02212420282503281,0.84,0.04505413889070645,0.096070066,0.7949458611092936,1394.7832,-0.0,-2.38
0.09933684449560928,0.02072586326963961,0.09933684449560928,0.3919487268518519,-0.003575817853833806,0.025354259526734892,4.99,4.989999700800419,0.28486583,2.9919958128898916e-7,1397.4005,-0.0,-0.42999999999999994
0.10946494723704016,0.01927657985305781,0.10946494723704016,0.3884644675925926,-5.714559651164268e-7,0.02348388999540676,6.84,6.8333142777317954,0.28507623,0.006685722268205134,1403.1986,-0.0,-1.4
0.11141099876912464,0.014781830808630558,0.11141099876912464,0.38799999999999996,-0.0,0.01799462056244132,1.99,1.4206080756196115e-13,3.5190237,1.9899999999998579,1404.251,-0.0,-5.119999999999999
0.11197788623468503,0.018796296348536926,0.11197788623468503,0.3848466435185185,-6.319007382928435e-8,0.022876681187986025,3.43,3.393401862306872,5.810251,0.03659813769312796,1404.5541,-0.0,-1.6400000000000001
0.11841043581763533,0.02030209526708694,0.11841043581763533,0.3840003472222222,-0.0014902230696404186,0.02465082218005117,3.51,3.509999367746226,5.8138847,6.322537737457611e-7,1407.8898,-0.0,-0.54
0.12287232600281417,0.022364524487385,0.12287232600281417,0.38166932870370374,2.0028186738676905,0.027112485985688828,0.21,0.2099999999999836,5.3202243,1.6425194537816878e-14,1410.0988,-0.0,0.925
0.12483275309122531,0.02016362978384158,0.12483275309122531,0.3799997685185186,-0.00176899661252025,0.02442796779572068,1.0,0.9999998525226139,4.8350496,1.4747738608100747e-7,1411.0441,-0.0,-0.5200000000000001
0.12768177985428708,0.019261402287829712,0.12768177985428708,0.37920590277777777,-5.64845790936952e-6,0.02331266585206699,1.86,1.859834923756155,4.8342485,0.00016507624384500265,1412.3917,-0.0,-1.1600000000000001
0.12866266268708668,0.01638953984136109,0.12866266268708668,0.37611087962962964,-5.212299187978967e-15,0.019830345828432242,0.0,0.0,5.148475,0.0,1412.8488,-0.0,-3.335
0.12835401823464745,0.013865077384707818,0.12835401823464745,0.3759486111111111,-0.0,0.01677760314593026,1.41,4.696243394164412e-16,5.8568573,1.4099999999999995,1412.7053,-0.0,-5.65
0.1280484697834965,0.014240840078705979,0.1280484697834965,0.37321898148148147,-0.0,0.017234035676538858,0.0,0.0,6.554673,0.0,1412.563,-0.0,-5.18
0.12774364869450583,0.014800512779435974,0.12774364869450583,0.3719998842592593,-0.0,0.01791314756088035,4.65,6.018847087396751e-11,8.883129,4.649999999939812,1412.4207,-0.0,-4.6
0.12743955323618025,0.014724899956951334,0.12743955323618025,0.37120578703703705,-0.0,0.017823429039549133,1.8,1.5617607207474293e-11,12.106208,1.7999999999843825,1412.2783,-0.0,-4.64
0.12713930017748634,0.012487814421576702,0.12713930017748634,0.3684645833333333,-0.0,0.015117106269311667,0.0,0.0,12.999396,0.0,1412.1375,-0.0,-6.8
0.12683819894383588,0.016571378546821076,0.12683819894383588,0.3680003472222222,-5.065272305152156e-13,0.020062470862385953,0.0,0.0,13.00218,0.0,1411.9958,-0.0,-2.865
0.12653289657724476,0.01810280032214869,0.12653289657724476,0.36615196759259255,-1.6230845346000996e-7,0.02191875138159656,0.0,0.0,13.00218,0.0,1411.8519,-0.0,-1.54
0.12623916620987177,0.01713312775472715,0.12623916620987177,0.3644642361111111,-1.8047727017155857e-10,0.02074671775762932,0.0,0.0,13.002179,0.0,1411.7131,-0.0,-2.255
0.13866331067705054,0.020485503537153116,0.13866331067705054,0.36400011574074076,0.16936345603660902,0.02470803495986963,11.42,11.419999999343583,13.022241,6.564173993250932e-10,1417.3191,-0.0,0.2650000000000001
0.18251105402315784,0.023277428107662968,0.18251105402315784,0.3621513888888889,4.972683799597749,0.027754119685580125,16.61,16.61,10.437923,0.0,1433.7279,-0.0,2.035
0.22790350529971784,0.017076346763443002,0.22790350529971784,0.3604638888888889,-1.79892013539057e-11,0.02017380909009288,10.33,0.182110182652655,10.401458,10.147889817347345,1446.9924,-0.0,-2.495
0.2269973814638042,0.012633897376859281,0.2269973814638042,0.3599998842592593,-0.0,0.014928002494841757,0.0,0.0,15.562326,0.0,1446.7545,-0.0,-6.655
0.22608792819516108,0.014040662745074445,0.22608792819516108,0.35920578703703704,-0.0,0.016592962669189706,3.33,1.3716028313126572e-13,17.254162,3.329999999999863,1446.5148,-0.0,-5.175
0.22920223810912674,0.01782106248206715,0.22920223810912674,0.3572189814814815,-1.9350601576061116e-8,0.02104867165241824,11.51,11.092440004974549,23.616823,0.4175599950254514,1447.3318,-0.0,-1.765
0.24621054624821365,0.01709230605150949,0.24621054624821365,0.35611041666666665,-6.912529082414653e-11,0.020128476304081936,1.89,0.12821082608436687,25.771631,1.761789173915633,1451.6067,-0.0,-2.355
0.24516146842830588,0.014499859389002143,0.24516146842830588,0.3559483796296296,-0.0,0.017078523842289344,1.78,1.3974380541625919e-11,27.61098,1.7799999999860256,1451.3517,-0.0,-4.6499999999999995
0.24409939677933593,0.014855631545922164,0.24409939677933593,0.3546476851851852,-0.0,0.017500693170530195,3.97,1.539754260759807e-9,30.444658,3.969999998460246,1451.0924,-0.0,-4.260000000000001
0.2568931313401727,0.018458868376203107,0.2568931313401727,0.35321898148148145,-5.14919982441723e-6,0.021699868431247105,12.44,12.438779838242903,35.346222,0.0012201617570960944,1454.1432,-0.0,-1.1700000000000002
0.2658082551251481,0.012882689175032108,0.2658082551251481,0.35211030092592593,-0.0,0.015123437154950016,13.12,0.0,45.844616,13.12,1456.1805,-0.0,-6.175
0.26457830999079934,0.01063952170318604,0.26457830999079934,0.35199988425925927,-0.0,0.01249248096777259,2.63,0.0,53.715508,2.63,1455.9036,-0.0,-8.755
0.2633599774820796,0.012671799462566373,0.2633599774820796,0.35171423611111113,-0.0,0.014881513832869118,0.0,0.0,55.088,0.0,1455.6279,-0.0,-6.38
0.2621467193224529,0.01317763911474759,0.2621467193224529,0.3506474537037037,-0.0,0.015478494316782599,0.01,5.551115123125783e-19,55.091347,0.01,1455.3522,-0.0,-5.800000000000001
0.2609406505679936,0.014676755674237764,0.2609406505679936,0.34966921296296294,-0.0,0.017242623865798834,7.21,2.5302689898865084e-9,58.70446,7.209999997469731,1455.0768,-0.0,-4.27
0.25974172338458185,0.014723854205218429,0.25974172338458185,0.3488465277777778,-0.0,0.017301226520519984,6.7,5.2328925692624045e-9,65.65011,6.699999994767107,1454.8018,-0.0,-4.1899999999999995
0.2585652168505238,0.0096557033998277,0.2585652168505238,0.3481105324074074,-0.0,0.01134802394977252,0.79,0.0,69.32338,0.79,1454.5306,-0.0,-9.885
0.25741718982213513,0.005997564354601959,0.25741718982213513,0.3480079861111111,-0.0,0.007050024037209508,1.12,0.0,70.25154,1.12,1454.2649,-0.0,-16.005
0.25629154715965935,0.003672936724455581,0.25629154715965935,0.34794849537037037,-0.0,0.004318245141437918,0.5,0.0,71.042816,0.5,1454.0032,-0.0,-21.965
0.255177085776686,0.005752788366715861,0.255177085776686,0.34771435185185184,-0.0,0.006764722500574436,2.33,0.0,72.35978,2.33,1453.7429,-0.0,-16.51
0.25406798985632667,0.005404261617396566,0.25406798985632667,0.3472057870370371,-0.0,0.006356026108823832,0.65,0.0,73.68914,0.65,1453.4828,-0.0,-17.265
0.25297302188215703,0.003585213272866235,0.25297302188215703,0.3466476851851852,-0.0,0.004217366848357091,1.12,0.0,74.65065,1.12,1453.2249,-0.0,-22.2
0.2518904959368908,0.0036891944315975106,0.2518904959368908,0.3466476851851852,-0.0,0.00434044714146194,8.32,0.0,79.40205,8.32,1452.9688,-0.0,-21.86
0.25081311502451575,0.005706811376746671,0.25081311502451575,0.3461518518518519,-0.0,0.006715416687782532,6.84,0.0,87.07669,6.84,1452.7128,-0.0,-16.545
0.24974034226389344,0.005414614861901212,0.24974034226389344,0.3461518518518519,-0.0,0.006372701136314575,0.01,0.0,90.395424,0.01,1452.4568,-0.0,-17.195
0.2486782575715644,0.005617250271336793,0.2486782575715644,0.3456693287037037,-0.0,0.006612350459272169,0.0,0.0,90.41425,0.0,1452.2023,-0.0,-16.72
0.24762777582162576,0.0038928207333585197,0.24762777582162576,0.3456693287037037,-0.0,0.004583234783400578,0.0,0.0,90.41461,0.0,1451.9495,-0.0,-21.18
0.24659130820425054,0.0028923991626023126,0.24659130820425054,0.3461518518518519,-0.0,0.0034059703111781535,0.0,0.0,90.419174,0.0,1451.699,-0.0,-24.675
0.2455662059736691,0.002656214417742276,0.2455662059736691,0.3461518518518519,-0.0,0.0031283849830160554,0.19,0.0,90.51415,0.19,1451.4502,-0.0,-25.650000000000002
0.24454636490850912,0.004424151273332914,0.24454636490850912,0.3461518518518519,-0.0,0.005211483926645268,3.0,0.0,92.16408,3.0,1451.2017,-0.0,-19.655
0.24352030596522678,0.009315910608855003,0.24352030596522678,0.3466476851851852,-0.0,0.01097569167921322,4.59,0.0,95.982124,4.59,1450.9506,-0.0,-10.27
0.24250697877674693,0.0036660606540405635,0.24250697877674693,0.3472057870370371,-0.0,0.0043199704433873,4.99,0.0,100.91154,4.99,1450.7015,-0.0,-21.935
0.24151366492817353,0.002625777099580424,0.24151366492817353,0.34771435185185184,-0.0,0.003094655944941905,0.0,0.0,103.3958,0.0,1450.4564,-0.0,-25.825
0.24052736958274254,0.004065806043681166,0.24052736958274254,0.34794849537037037,-0.0,0.004792634975474593,0.0,0.0,103.50954,0.0,1450.212,-0.0,-20.725
0.23954314352617928,0.005708059981792642,0.23954314352617928,0.34800000000000003,-0.0,0.006729604820421582,0.0,0.0,103.50581,0.0,1449.9672,-0.0,-16.585
0.23854977916424144,0.01366770773045246,0.23854977916424144,0.3480079861111111,-0.0,0.016116511975117452,2.01,1.1749101691549411e-13,104.50185,2.0099999999998825,1449.719,-0.0,-5.140000000000001
0.23755179385732106,0.011085087835694455,0.23755179385732106,0.3484641203703704,-0.0,0.013073429212494568,2.27,0.0,106.63116,2.27,1449.4686,-0.0,-8.01
0.23656620389603092,0.012313976153844422,0.23656620389603092,0.3482361111111111,-0.0,0.014525232387685534,2.14,0.0,108.79332,2.14,1449.2203,-0.0,-6.575
0.23560203934225998,0.0045664409294628285,0.23560203934225998,0.34921886574074074,-0.0,0.00538735657006417,0.0,0.0,109.90007,0.0,1448.9764,-0.0,-19.36
0.23465571371565608,0.005756950867557175,0.23465571371565608,0.35015162037037034,-0.0,0.00679301301469175,5.19,0.0,112.54562,5.19,1448.7361,-0.0,-16.544999999999998
0.23372131049459188,0.002835466857299464,0.23372131049459188,0.35120578703703703,-0.0,0.003346308184056573,6.68,0.0,118.381516,6.68,1448.4978,-0.0,-25.045
0.23280062080126343,0.002019680675378947,0.23280062080126343,0.3519482638888889,-0.0,0.002383936866925784,0.0,0.0,121.62846,0.0,1448.2621,-0.0,-28.89
0.23188592785577067,0.0035575308079495126,0.23188592785577067,0.35200787037037035,-0.0,0.004199825224379902,0.52,0.0,121.897964,0.52,1448.027,-0.0,-22.43
0.23097105187031083,0.005879494542262775,0.23097105187031083,0.35284641203703704,-0.0,0.006942139747285153,0.97,0.0,122.63134,0.97,1447.7909,-0.0,-16.37
0.23005179127288303,0.009669524330338734,0.23005179127288303,0.3541518518518519,-0.0,0.011419048497355748,7.72,0.0,127.14642,7.72,1447.5527,-0.0,-10.03
0.22913525259056094,0.007874560478912218,0.22913525259056094,0.35571446759259256,-0.0,0.009300850451159892,4.7,0.0,133.35301,4.7,1447.3143,-0.0,-12.765
0.2282363607495627,0.004589910361038955,0.2282363607495627,0.35600000000000004,-0.0,0.005422143246031049,0.0,0.0,135.70569,0.0,1447.0796,-0.0,-19.515
0.22734982460007921,0.004600856458257368,0.22734982460007921,0.3564643518518519,-0.0,0.005435947158153348,7.05,0.0,139.30232,7.05,1446.8472,-0.0,-19.5
0.2264690465615655,0.00542829177618034,0.2264690465615655,0.35815185185185183,-0.0,0.006414596062513314,4.72,0.0,145.16646,4.72,1446.6154,-0.0,-17.535
0.22559490860617995,0.004254891684926906,0.22559490860617995,0.3599482638888889,-0.0,0.005028795568713801,0.0,0.0,147.5189,0.0,1446.3844,-0.0,-20.555
0.22473103498212646,0.00317550062689992,0.22473103498212646,0.36000787037037035,-0.0,0.0037536733603233496,7.56,0.0,150.33989,7.56,1446.1553,-0.0,-24.005
0.22387092700176484,0.005478824936745506,0.22387092700176484,0.36121863425925926,-0.0,0.006477396416908978,2.02,0.0,152.82541,2.02,1445.9263,-0.0,-17.52
0.22301593430009728,0.004335159033832595,0.22301593430009728,0.3637142361111111,-0.0,0.005126095922981186,0.0,0.0,153.88818,0.0,1445.6978,-0.0,-20.45
0.22217011047151455,0.004130895932369831,0.22217011047151455,0.36400011574074076,-0.0,0.00488533246767823,0.0,0.0,153.99193,0.0,1445.4708,-0.0,-21.035
0.22132885177721692,0.004536462714036075,0.22132885177721692,0.36521898148148146,-0.0,0.00536581002659248,0.0,0.0,153.99457,0.0,1445.2443,-0.0,-19.95
0.22048762373073877,0.004909066595589004,0.22048762373073877,0.36771435185185186,-0.0,0.005807446459985601,0.17,0.0,154.01265,0.17,1445.0168,-0.0,-19.075
0.21964914405672673,0.009287410776325845,0.21964914405672673,0.3680083333333333,-0.0,0.010988776411513827,0.0,0.0,154.05818,0.0,1444.7893,-0.0,-11.04
0.21881608932207705,0.007737815207009639,0.21881608932207705,0.3696696759259259,-0.0,0.009156747842633465,0.0,0.0,154.143,0.0,1444.5624,-0.0,-13.46
0.21799243218746886,0.005999474570478324,0.21799243218746886,0.3719483796296296,-0.0,0.007100743639023809,0.65,0.0,154.31003,0.65,1444.3372,-0.0,-16.745
0.2171763145504579,0.006953175840013758,0.2171763145504579,0.37211041666666667,-0.0,0.008230783684358372,5.65,0.0,157.50792,5.65,1444.1132,-0.0,-14.9
0.21635794528756766,0.01076868032680331,0.21635794528756766,0.3746479166666667,-0.0,0.012749356658021484,4.21,0.0,162.42924,4.21,1443.8877,-0.0,-9.315
0.2155364918215679,0.01138371092867938,0.2155364918215679,0.3760002314814815,-0.0,0.013479630242596312,1.92,0.0,165.48264,1.92,1443.6605,-0.0,-8.620000000000001
0.21472386287529335,0.009616778206405874,0.21472386287529335,0.3772188657407407,-0.0,0.01138915722335749,0.0,0.0,166.45657,0.0,1443.4349,-0.0,-10.895
0.21391429775268403,0.013012905266019862,0.21391429775268403,0.3799997685185186,-0.0,0.01541360180012536,0.0,0.0,166.48761,0.0,1443.2094,-0.0,-6.955
0.2138163762851524,0.01973969513594451,0.2138163762851524,0.3804640046296296,-5.393092164362219e-6,0.023381832037155065,0.85,0.849920694499967,166.75046,7.930550003309166e-5,1443.182,-0.0,-1.165
0.2134796766266239,0.009802432464759495,0.2134796766266239,0.383714699074074,-0.0,0.01161181952917596,0.0,0.0,167.07695,0.0,1443.0879,-0.0,-10.865
0.21269393077202067,0.00515699709397359,0.21269393077202067,0.38400833333333334,-0.0,0.006109836428238531,0.0,0.0,167.1187,0.0,1442.8677,-0.0,-18.985
0.21191974025349794,0.0057127548416996375,0.21191974025349794,0.3866476851851852,-0.0,0.006769301182686442,0.0,0.0,167.09412,0.0,1442.6499,-0.0,-17.815
0.2111479361370659,0.00713066545180363,0.2111479361370659,0.38799999999999996,-0.0,0.008450723876825422,0.0,0.0,167.09863,0.0,1442.432,-0.0,-15.095
0.21037292266657304,0.010577057920451197,0.21037292266657304,0.3901519675925926,-0.0,0.01253703555663827,1.07,0.0,167.627,1.07,1442.2124,-0.0,-10.075000000000001
0.22387458784167794,0.023521178735912453,0.22387458784167794,0.39200034722222227,1.9491171699172445,0.027808133628102548,14.21,14.209999999998644,171.32996,1.3567591494734188e-12,1445.9272,-0.0,0.9050000000000002
0.24282492693734176,0.013452298879992174,0.24282492693734176,0.3936696759259259,-0.0,0.015850910477773223,7.43,0.0,177.0281,7.43,1450.7798,-0.0,-7.055
0.2418055964813508,0.005618084074434746,0.2418055964813508,0.39600023148148145,-0.0,0.006620962826650295,0.0,0.0,180.7303,0.0,1450.5286,-0.0,-18.38
0.24080826430535976,0.005215954850892217,0.24080826430535976,0.3972188657407407,-0.0,0.006148096082466999,0.0,0.0,180.74641,0.0,1450.2817,-0.0,-19.32
0.23981749661741011,0.006777981899118011,0.23981749661741011,0.40000023148148145,-0.0,0.007990628944905752,0.0,0.0,180.74641,0.0,1450.0355,-0.0,-16.18
0.23882494720081812,0.010087089741237107,0.23882494720081812,0.4012189814814815,-0.0,0.011893800023925984,0.0,0.0,180.77087,0.0,1449.7878,-0.0,-11.135
0.237828727485681,0.012624930913619423,0.237828727485681,0.40399999999999997,-0.0,0.014888760499498622,7.79,0.0,184.81563,7.79,1449.5382,-0.0,-8.25
0.23682940189551932,0.016758884462494805,0.23682940189551932,0.40521898148148144,-0.0,0.01976741992476847,7.38,5.778911149612043e-10,191.92018,7.379999999422108,1449.2867,-0.0,-4.42
0.23584006007113786,0.011632698382955187,0.23584006007113786,0.4080003472222223,-0.0,0.013723354137655533,0.0,0.0,195.30275,0.0,1449.0367,-0.0,-9.47
0.24398516418204513,0.02308787669557244,0.24398516418204513,0.40966990740740744,-0.055857435876463045,0.02719922264321929,9.51,9.509999986589756,198.00604,1.3410243508982234e-8,1451.0645,-0.0,-0.05500000000000016
0.2562753076945882,0.014881610004502433,0.2562753076945882,0.41200046296296294,-0.0,0.017496246782663306,8.53,0.0,203.5956,8.53,1453.9994,-0.0,-6.33
0.25513536180380064,0.007372160690121717,0.25513536180380064,0.41464768518518513,-0.0,0.00866900590306339,0.0,0.0,207.59262,0.0,1453.7332,-0.0,-15.61
0.25401865874567714,0.008892118622638532,0.25401865874567714,0.4159996527777778,-0.0,0.010458225946294255,0.1,0.0,207.68298,0.1,1453.4712,-0.0,-13.270000000000001
0.25293527733929155,0.009441539035105894,0.25293527733929155,0.419205324074074,-0.0,0.011106362400380678,0.0,0.0,207.70526,0.0,1453.216,-0.0,-12.594999999999999
0.2518132766181298,0.01872781371474361,0.2518132766181298,0.41999976851851856,-2.658113143941334e-15,0.02203410837164304,0.0,0.0,207.70438,0.0,1452.9504,-0.0,-3.4050000000000002
0.261588435071876,0.030871333821923735,0.261588435071876,0.42400011574074076,9.31882571946975,0.03626473360603784,0.0,0.0,205.15117,0.0,1455.2249,-0.0,3.66
0.3088023684749885,0.032604169461478344,0.3088023684749885,0.42400011574074076,11.231128145789754,0.03804126497238668,0.0,0.0,194.89508,0.0,1465.1342,-0.0,4.375
0.37583573731643966,0.0343432281161181,0.37583573731643966,0.428,12.621893546749753,0.039752016234759865,0.46,0.46,182.9308,0.0,1476.8662,-0.0,4.895
0.4745102300224804,0.034739135831814934,0.4745102300224804,0.42846388888888887,12.662011779469754,0.03983474900531594,3.02,3.02,170.29568,0.0,1490.7888,-0.0,4.91
0.6110657574770495,0.03573454463946021,0.6110657574770495,0.43200000000000005,13.063194106669755,0.04056516522259494,2.63,2.63,157.42715,0.0,1505.8933,-0.0,5.0600000000000005
0.7824733735649475,0.03709801575089428,0.7824733735649475,0.4336695601851852,14.026031691949754,0.04170402041790628,1.38,1.38,143.9383,0.0,1520.6594,-0.0,5.42
0.9580868782809934,0.03465541695167197,0.9580868782809934,0.43600011574074077,10.749709353149752,0.038650809081753223,0.0,0.0,131.62863,0.0,1532.7515,-0.0,4.194999999999999
1.1021415461174624,0.03286808122289355,1.1021415461174624,0.4399488425925926,8.061787760909102,0.03645843820092674,0.0,0.0,122.21098,0.0,1541.1166,-0.0,3.1900000000000004
1.2219182509122737,0.03184322596267235,1.2219182509122737,0.4400003472222222,6.64427687136175,0.0351809846574979,0.0,0.0,114.806595,0.0,1547.2777,-0.0,2.66
1.3429530278346244,0.027482669543680407,1.3429530278346244,0.4440001157407408,0.3120838344180158,0.030253075650133052,6.87,6.869999999772172,111.28145,2.2782885744643267e-10,1552.9182,-0.0,0.32000000000000006
1.461521281519454,0.026515044660171207,1.461521281519454,0.4440081018518519,-0.01650439094881751,0.029093248007672066,5.48,5.479999948335026,111.0514,5.1664975135867766e-8,1557.971,-0.0,-0.24499999999999988
1.4795137603379696,0.021591349883968162,1.4795137603379696,0.4480001157407407,-7.224469893237963e-15,0.02367968921273132,0.01,5.726449307186243e-8,111.41046,0.00999994273550693,1558.7017,-0.0,-3.3
1.4696426275960106,0.024754639652147196,1.4696426275960106,0.4501516203703704,-4.563402487048286e-7,0.027155900902141712,3.51,3.5053704454939782,112.11616,0.004629554506021664,1558.3019,-0.0,-1.4299999999999997
1.4515239126617128,0.021544246173563788,1.4515239126617128,0.452,-1.612683960634006e-15,0.023645332734954838,0.0,0.0,113.14043,0.0,1557.561,-0.0,-3.445
1.4166428700562173,0.016305393576688202,1.4166428700562173,0.45599953703703705,-0.0,0.01791227056005084,0.0,0.0,113.1477,0.0,1556.1084,-0.0,-7.390000000000001
